Name;Status;Kreis;Einwohner;Einwohner;Einwohner;Einwohner
;;;Schätzung;Schätzung;Zensus;Schätzung
;;;31.12.95;31.12.01;09.05.11;31.12.15
Groß Oesingen;Gemeinde;Gifhorn;1.786;2.006;1.925;1.871
Groß Twülpstedt;Gemeinde;Helmstedt;2.655;2.725;2.558;2.630
Grünendeich;Gemeinde;Stade;2.037;2.052;1.888;1.871
Grünenplan;Gemeindefreies Gebiet;Holzminden;0;0;0;0
Guderhandviertel;Gemeinde;Stade;1.271;1.265;1.140;1.111
Gusborn;Gemeinde;Lüchow-Dannenberg;1.285;1.281;1.230;1.204
Gyhum;Gemeinde;Rotenburg (Wümme);2.149;2.377;2.283;2.250
Hademstorf;Gemeinde;Heidekreis;806;854;850;834
Hage;Flecken;Aurich;5.545;5.846;6.062;6.221
Hagen am Teutoburger Wald;Gemeinde;Osnabrück;13.958;14.160;13.722;13.475
Hagenburg;Flecken;Schaumburg;3.874;4.489;4.523;4.494
Hagen im Bremischen;Gemeinde;Cuxhaven;10.025;10.845;11.073;10.991
Hagermarsch;Gemeinde;Aurich;602;490;421;431
Hahausen;Gemeinde;Goslar;983;957;822;792
Halbemond;Gemeinde;Aurich;899;1.047;976;995
Halle;Gemeinde;Holzminden;1.835;1.881;1.617;1.519
Halle;Gemeinde;Grafschaft Bentheim;717;677;655;648
Halvesbostel;Gemeinde;Harburg;634;714;736;763
Hambergen;Gemeinde;Osterholz;5.060;5.386;5.725;5.705
Hambühren;Gemeinde;Celle;9.006;9.958;10.040;10.227
Hämelhausen;Gemeinde;Nienburg (Weser);574;573;567;571
Hameln;Stadt;Hameln-Pyrmont;58.781;59.052;56.756;56.529
Hamersen;Gemeinde;Rotenburg (Wümme);433;472;459;453
Hammah;Gemeinde;Stade;2.542;2.765;2.833;3.066
Handeloh;Gemeinde;Harburg;2.111;2.424;2.402;2.411
Handorf;Gemeinde;Lüneburg;1.543;1.947;1.950;1.981
Handrup;Gemeinde;Emsland;840;874;871;836
Hankensbüttel;Gemeinde;Gifhorn;4.349;4.508;4.345;4.385
Hann. Münden;Stadt;Göttingen;26.405;25.545;23.906;24.072
Hannover;Stadt;Region Hannover;523.147;516.415;506.416;532.163
Hanstedt;Gemeinde;Harburg;4.529;4.605;5.238;5.438
Hanstedt;Gemeinde;Uelzen;951;1.036;938;891
Hardegsen;Stadt;Northeim;8.314;8.562;8.029;7.815
Haren (Ems);Stadt;Emsland;21.450;22.389;22.724;23.545
Harmstorf;Gemeinde;Harburg;734;893;907;868
Harpstedt;Flecken;Oldenburg;4.103;4.445;4.726;4.682
Harsefeld;Flecken;Stade;10.355;12.094;12.136;12.874
Harsum;Gemeinde;Hildesheim;11.117;12.075;11.703;11.445
Harz;Gemeindefreies Gebiet;Goslar;0;0;0;0
Harz;Gemeindefreies Gebiet;Göttingen;0;0;0;0
Hasbergen;Gemeinde;Osnabrück;10.494;10.885;10.963;10.901
Haselünne;Stadt;Emsland;11.783;12.458;12.267;12.656
Haßbergen;Gemeinde;Nienburg (Weser);1.439;1.602;1.612;1.559
Hassel (Weser);Gemeinde;Nienburg (Weser);1.820;1.835;1.849;1.856
Hassendorf;Gemeinde;Rotenburg (Wümme);991;1.141;1.137;1.120
Haste;Gemeinde;Schaumburg;2.484;2.572;2.786;2.749
Hatten;Gemeinde;Oldenburg;11.483;12.838;13.676;13.986
