Name;Status;Kreis;Einwohner;Einwohner;Einwohner;Einwohner
;;;Schätzung;Schätzung;Zensus;Schätzung
;;;31.12.95;31.12.01;09.05.11;31.12.15
Giengen an der Brenz;Große Kreisstadt;Heidenheim;19.842;20.462;18.930;19.342
Gingen an der Fils;Gemeinde;Göppingen;4.311;4.325;4.351;4.329
Glatten;Gemeinde;Freudenstadt;2.477;2.434;2.411;2.343
Glottertal;Gemeinde;Breisgau-Hochschwarzwald;2.893;3.075;3.046;3.214
Göggingen;Gemeinde;Ostalbkreis;2.208;2.485;2.437;2.460
Gomadingen;Gemeinde;Reutlingen;2.127;2.189;2.256;2.288
Gomaringen;Gemeinde;Tübingen;7.583;8.193;8.583;8.833
Gondelsheim;Gemeinde;Karlsruhe;2.940;3.153;3.361;3.722
Göppingen;Große Kreisstadt;Göppingen;58.086;57.536;55.037;56.781
Görwihl;Gemeinde;Waldshut;4.717;4.634;4.276;4.275
Gosheim;Gemeinde;Tuttlingen;3.741;3.851;3.868;3.876
Gottenheim;Gemeinde;Breisgau-Hochschwarzwald;2.426;2.460;2.624;2.815
Gottmadingen;Gemeinde;Konstanz;9.764;10.124;10.147;10.357
Graben-Neudorf;Gemeinde;Karlsruhe;10.943;11.386;11.553;11.778
Grabenstetten;Gemeinde;Reutlingen;1.458;1.572;1.548;1.667
Grafenau;Gemeinde;Böblingen;5.917;6.623;6.401;6.735
Grafenberg;Gemeinde;Reutlingen;2.479;2.704;2.614;2.604
Grafenhausen;Gemeinde;Waldshut;2.301;2.330;2.189;2.246
Grenzach-Wyhlen;Gemeinde;Lörrach;13.470;13.834;13.757;14.171
Griesingen;Gemeinde;Alb-Donau-Kreis;890;966;1.026;1.021
Grömbach;Gemeinde;Freudenstadt;654;657;654;612
Großbettlingen;Gemeinde;Esslingen;3.734;4.090;4.189;4.290
Großbottwar;Stadt;Ludwigsburg;7.747;8.172;8.056;8.325
Grosselfingen;Gemeinde;Zollernalbkreis;1.919;1.971;2.140;2.161
Großerlach;Gemeinde;Rems-Murr-Kreis;2.523;2.663;2.392;2.514
Großrinderfeld;Gemeinde;Main-Tauber-Kreis;4.107;4.102;4.004;3.920
Gruibingen;Gemeinde;Göppingen;2.351;2.322;2.069;2.200
Grundsheim;Gemeinde;Alb-Donau-Kreis;194;206;204;218
Grünkraut;Gemeinde;Ravensburg;2.842;2.982;2.989;3.100
Grünsfeld;Stadt;Main-Tauber-Kreis;3.785;3.865;3.673;3.603
Gschwend;Gemeinde;Ostalbkreis;4.848;5.037;4.909;4.966
Guggenhausen;Gemeinde;Ravensburg;216;217;165;179
Güglingen;Stadt;Heilbronn;6.046;6.145;6.023;6.168
Gundelfingen;Gemeinde;Breisgau-Hochschwarzwald;10.806;11.244;11.078;11.555
Gundelsheim;Stadt;Heilbronn;7.393;7.591;7.149;7.258
Gunningen;Gemeinde;Tuttlingen;669;690;698;710
Gutach im Breisgau;Gemeinde;Emmendingen;4.019;4.354;4.287;4.344
Gutach (Schwarzwaldbahn);Gemeinde;Ortenaukreis;2.171;2.244;2.222;2.267
Gütenbach;Gemeinde;Schwarzwald-Baar-Kreis;1.465;1.413;1.178;1.170
Gutenzell-Hürbel;Gemeinde;Biberach;1.647;1.826;1.876;1.837
Gutsbezirk Münsingen;Gemeindefreies Gebiet;Reutlingen;0;0;0;0
Häg-Ehrsberg;Gemeinde;Lörrach;917;872;901;864
Hagnau am Bodensee;Gemeinde;Bodenseekreis;1.393;1.351;1.408;1.421
Haigerloch;Stadt;Zollernalbkreis;10.883;10.972;10.573;10.488
Haiterbach;Stadt;Calw;5.683;5.869;5.626;5.778
Hambrücken;Gemeinde;Karlsruhe;4.824;5.170;5.489;5.504
Hardheim;Gemeinde;Neckar-Odenwald-Kreis;7.633;7.490;6.890;6.936
Hardt;Gemeinde;Rottweil;2.488;2.541;2.519;2.529
Hardthausen am Kocher;Gemeinde;Heilbronn;3.523;3.850;3.952;4.094
Hartheim am Rhein;Gemeinde;Breisgau-Hochschwarzwald;3.997;4.450;4.600;4.912
Hasel;Gemeinde;Lörrach;997;1.137;1.116;1.130
Haslach im Kinzigtal;Stadt;Ortenaukreis;6.822;6.883;6.946;6.934
Haßmersheim;Gemeinde;Neckar-Odenwald-Kreis;4.768;4.863;4.852;4.877
Hattenhofen;Gemeinde;Göppingen;3.056;3.021;2.917;2.978
Hausach;Stadt;Ortenaukreis;5.568;5.789;5.848;5.746
Hausen am Bussen;Gemeinde;Alb-Donau-Kreis;263;296;257;252
Hausen am Tann;Gemeinde;Zollernalbkreis;512;508;467;480
Hausen im Wiesental;Gemeinde;Lörrach;2.377;2.382;2.342;2.361
Hausen ob Verena;Gemeinde;Tuttlingen;683;743;751;751
Häusern;Gemeinde;Waldshut;1.240;1.304;1.238;1.308
Hayingen;Stadt;Reutlingen;2.164;2.151;2.122;2.206
Hechingen;Stadt;Zollernalbkreis;18.880;19.567;18.544;18.971
Heddesbach;Gemeinde;Rhein-Neckar-Kreis;534;518;468;475
Heddesheim;Gemeinde;Rhein-Neckar-Kreis;11.071;11.554;11.123;11.199
Heidelberg;Stadtkreis;Heidelberg;138.781;141.509;146.751;156.267
Heidenheim an der Brenz;Große Kreisstadt;Heidenheim;52.527;50.963;46.085;48.048
Heilbronn;Stadtkreis;Heilbronn Stadt;121.509;120.163;116.059;122.567
Heiligenberg;Gemeinde;Bodenseekreis;2.913;2.923;2.908;3.011
Heiligkreuzsteinach;Gemeinde;Rhein-Neckar-Kreis;2.873;3.031;2.705;2.592
Heimsheim;Stadt;Enzkreis;5.016;5.150;4.934;5.061
Heiningen;Gemeinde;Göppingen;5.282;5.448;5.123;5.114
Heitersheim;Stadt;Breisgau-Hochschwarzwald;5.141;5.612;5.845;6.139
Helmstadt-Bargen;Gemeinde;Rhein-Neckar-Kreis;3.762;3.937;3.767;3.762
Hemmingen;Gemeinde;Ludwigsburg;7.324;7.694;7.298;7.416
Hemsbach;Stadt;Rhein-Neckar-Kreis;12.689;12.448;11.944;12.050
Herbertingen;Gemeinde;Sigmaringen;4.554;4.907;4.832;4.796
Herbolzheim;Stadt;Emmendingen;8.679;9.452;10.009;10.738
Herbrechtingen;Stadt;Heidenheim;13.023;13.242;12.810;12.915
Herdwangen-Schönach;Gemeinde;Sigmaringen;2.888;3.105;3.169;3.412
Hermaringen;Gemeinde;Heidenheim;2.345;2.236;2.266;2.162
Heroldstatt;Gemeinde;Alb-Donau-Kreis;2.526;2.726;2.716;2.790
Herrenberg;Große Kreisstadt;Böblingen;28.839;30.626;29.939;31.003
Herrischried;Gemeinde;Waldshut;2.450;2.689;2.663;2.777
Hessigheim;Gemeinde;Ludwigsburg;2.107;2.216;2.294;2.384
Hettingen;Stadt;Sigmaringen;2.103;2.025;1.824;1.796
Heubach;Stadt;Ostalbkreis;10.173;10.149;9.666;9.744
Heuchlingen;Gemeinde;Ostalbkreis;1.742;1.862;1.857;1.814
Heuweiler;Gemeinde;Breisgau-Hochschwarzwald;997;1.015;1.064;1.143
Hildrizhausen;Gemeinde;Böblingen;3.163;3.486;3.527;3.645
Hilzingen;Gemeinde;Konstanz;7.439;8.012;8.176;8.493
Hinterzarten;Gemeinde;Breisgau-Hochschwarzwald;2.454;2.613;2.460;2.514
Hirrlingen;Gemeinde;Tübingen;2.639;2.910;2.977;3.045
Hirschberg an der Bergstraße;Gemeinde;Rhein-Neckar-Kreis;9.644;9.471;9.189;9.647
Hochdorf;Gemeinde;Esslingen;4.492;4.741;4.610;4.895
Hochdorf;Gemeinde;Biberach;1.997;2.045;2.109;2.237
Höchenschwand;Gemeinde;Waldshut;2.369;2.390;2.457;2.548
Hockenheim;Große Kreisstadt;Rhein-Neckar-Kreis;18.774;20.320;20.763;21.130
Höfen an der Enz;Gemeinde;Calw;1.691;1.665;1.614;1.725
Hofstetten;Gemeinde;Ortenaukreis;1.570;1.642;1.695;1.710
Hohberg;Gemeinde;Ortenaukreis;7.405;7.653;7.892;8.055
Hohenfels;Gemeinde;Konstanz;1.951;1.941;1.982;2.059
Hohenstadt;Gemeinde;Göppingen;643;705;728;817
Hohenstein;Gemeinde;Reutlingen;3.505;3.673;3.709;3.646
Hohentengen;Gemeinde;Sigmaringen;4.345;4.439;4.129;4.131
Hohentengen am Hochrhein;Gemeinde;Waldshut;3.286;3.349;3.681;3.720
Holzgerlingen;Stadt;Böblingen;11.061;11.463;12.156;12.635
Holzkirch;Gemeinde;Alb-Donau-Kreis;230;268;273;260
Holzmaden;Gemeinde;Esslingen;1.909;2.102;2.108;2.222
Höpfingen;Gemeinde;Neckar-Odenwald-Kreis;3.022;3.215;3.084;2.993
Horb am Neckar;Große Kreisstadt;Freudenstadt;24.896;25.718;24.800;24.665
Horben;Gemeinde;Breisgau-Hochschwarzwald;897;1.032;1.005;1.129
Horgenzell;Gemeinde;Ravensburg;4.207;4.459;4.885;5.202
Hornberg;Stadt;Ortenaukreis;4.840;4.505;4.256;4.320
Hoßkirch;Gemeinde;Ravensburg;691;719;757;743
Hüffenhardt;Gemeinde;Neckar-Odenwald-Kreis;2.021;2.109;2.033;2.046
Hüfingen;Stadt;Schwarzwald-Baar-Kreis;7.221;7.688;7.589;7.583
Hügelsheim;Gemeinde;Rastatt;3.689;4.775;4.905;5.153
Hülben;Gemeinde;Reutlingen;2.893;2.884;2.806;2.863
Hüttisheim;Gemeinde;Alb-Donau-Kreis;1.345;1.350;1.360;1.396
Hüttlingen;Gemeinde;Ostalbkreis;5.577;5.625;5.890;6.030
Ibach;Gemeinde;Waldshut;400;428;395;363
Iffezheim;Gemeinde;Rastatt;4.597;4.762;4.739;4.927
Igersheim;Gemeinde;Main-Tauber-Kreis;5.457;5.641;5.599;5.543
Iggingen;Gemeinde;Ostalbkreis;2.325;2.536;2.538;2.554
Ihringen;Gemeinde;Breisgau-Hochschwarzwald;5.591;5.763;5.848;5.993
Illerkirchberg;Gemeinde;Alb-Donau-Kreis;4.358;4.631;4.682;4.785
Illerrieden;Gemeinde;Alb-Donau-Kreis;3.277;3.258;3.318;3.309
Illingen;Gemeinde;Enzkreis;7.059;7.318;7.224;7.420
Illmensee;Gemeinde;Sigmaringen;1.825;2.015;1.988;1.973
Ilsfeld;Gemeinde;Heilbronn;7.709;7.954;8.599;9.233
Ilshofen;Stadt;Schwäbisch Hall;5.489;6.015;6.256;6.415
Ilvesheim;Gemeinde;Rhein-Neckar-Kreis;7.024;7.383;8.475;9.100
Immendingen;Gemeinde;Tuttlingen;5.637;5.907;5.573;6.247
Immenstaad am Bodensee;Gemeinde;Bodenseekreis;5.625;5.721;6.139;6.440
Ingelfingen;Stadt;Hohenlohekreis;5.702;5.884;5.635;5.516
Ingersheim;Gemeinde;Ludwigsburg;5.378;5.975;6.032;6.193
Ingoldingen;Gemeinde;Biberach;2.636;2.663;2.700;2.814
Inzigkofen;Gemeinde;Sigmaringen;2.665;2.896;2.799;2.746
Inzlingen;Gemeinde;Lörrach;2.616;2.580;2.484;2.455
Irndorf;Gemeinde;Tuttlingen;750;762;736;714
Isny im Allgäu;Stadt;Ravensburg;14.475;14.341;12.961;13.602
Ispringen;Gemeinde;Enzkreis;6.191;6.059;5.943;6.072
Ittlingen;Gemeinde;Heilbronn;2.193;2.376;2.368;2.472
Jagsthausen;Gemeinde;Heilbronn;1.456;1.510;1.610;1.802
Jagstzell;Gemeinde;Ostalbkreis;2.426;2.443;2.348;2.318
Jestetten;Gemeinde;Waldshut;4.943;5.271;4.887;5.130
Jettingen;Gemeinde;Böblingen;6.745;7.516;7.457;7.654
Jungingen;Gemeinde;Zollernalbkreis;1.482;1.460;1.412;1.349
Kaisersbach;Gemeinde;Rems-Murr-Kreis;2.506;2.698;2.535;2.504
Kämpfelbach;Gemeinde;Enzkreis;5.956;6.164;6.350;6.273
Kandern;Stadt;Lörrach;7.650;7.888;8.027;8.209
Kanzach;Gemeinde;Biberach;501;515;490;495
Kappel-Grafenhausen;Gemeinde;Ortenaukreis;4.331;4.812;4.762;4.963
Kappelrodeck;Gemeinde;Ortenaukreis;5.898;5.827;5.760;5.865
Karlsbad;Gemeinde;Karlsruhe;15.920;16.299;15.634;15.807
Karlsdorf-Neuthard;Gemeinde;Karlsruhe;8.856;9.240;9.909;10.176
Karlsruhe;Stadtkreis;Karlsruhe Stadt;275.690;279.578;289.173;307.755
Kehl;Große Kreisstadt;Ortenaukreis;33.137;33.706;33.551;35.032
Keltern;Gemeinde;Enzkreis;8.657;8.969;9.086;9.211
Kenzingen;Stadt;Emmendingen;8.526;8.904;9.309;9.752
Kernen im Remstal;Gemeinde;Rems-Murr-Kreis;14.358;14.858;14.745;15.187
Ketsch;Gemeinde;Rhein-Neckar-Kreis;12.513;12.971;12.617;12.555
Kieselbronn;Gemeinde;Enzkreis;2.577;2.768;2.973;2.965
Kippenheim;Gemeinde;Ortenaukreis;5.184;5.169;5.260;5.352
Kirchardt;Gemeinde;Heilbronn;5.027;5.448;5.403;5.649
Kirchberg an der Iller;Gemeinde;Biberach;1.746;1.824;1.927;2.000
Kirchberg an der Jagst;Stadt;Schwäbisch Hall;4.460;4.499;4.103;4.293
Kirchberg an der Murr;Gemeinde;Rems-Murr-Kreis;3.650;3.618;3.599;3.771
Kirchdorf an der Iller;Gemeinde;Biberach;3.215;3.585;3.440;3.516
Kirchentellinsfurt;Gemeinde;Tübingen;5.254;5.335;5.510;5.608
Kirchheim am Neckar;Gemeinde;Ludwigsburg;4.820;5.022;5.190;5.608
Kirchheim am Ries;Gemeinde;Ostalbkreis;1.884;2.067;1.889;1.896
Kirchheim unter Teck;Große Kreisstadt;Esslingen;38.205;39.133;38.802;40.094
Kirchzarten;Gemeinde;Breisgau-Hochschwarzwald;9.390;9.530;9.603;9.898
Kißlegg;Gemeinde;Ravensburg;8.547;8.744;8.520;9.015
Kleines Wiesental;Gemeinde;Lörrach;2.967;2.996;2.919;2.932
Klettgau;Gemeinde;Waldshut;7.278;7.367;7.410;7.414
Knittlingen;Stadt;Enzkreis;7.248;7.474;7.707;7.903
Kohlberg;Gemeinde;Esslingen;2.259;2.297;2.286;2.268
Kolbingen;Gemeinde;Tuttlingen;1.183;1.286;1.253;1.232
Köngen;Gemeinde;Esslingen;8.818;9.616;9.419;9.718
Königheim;Gemeinde;Main-Tauber-Kreis;3.466;3.315;3.094;3.035
Königsbach-Stein;Gemeinde;Enzkreis;9.334;9.791;9.729;9.890
Königsbronn;Gemeinde;Heidenheim;7.707;7.539;7.050;7.142
Königseggwald;Gemeinde;Ravensburg;625;647;653;665
Königsfeld im Schwarzwald;Gemeinde;Schwarzwald-Baar-Kreis;5.956;5.984;5.866;5.945
Königsheim;Gemeinde;Tuttlingen;513;549;568;550
Konstanz;Große Kreisstadt;Konstanz;76.000;79.240;77.796;82.859
Korb;Gemeinde;Rems-Murr-Kreis;9.963;10.213;9.910;10.544
Korntal-Münchingen;Stadt;Ludwigsburg;17.242;17.663;18.303;19.143
Kornwestheim;Große Kreisstadt;Ludwigsburg;29.818;30.006;30.901;33.153
Kraichtal;Stadt;Karlsruhe;14.291;14.810;14.412;14.806
Krauchenwies;Gemeinde;Sigmaringen;4.930;5.070;5.018;4.962
Krautheim;Stadt;Hohenlohekreis;4.708;4.780;4.604;4.542
Kreßberg;Gemeinde;Schwäbisch Hall;3.868;3.912;3.736;3.889
Kressbronn am Bodensee;Gemeinde;Bodenseekreis;7.105;7.502;8.250;8.538
Kronau;Gemeinde;Karlsruhe;5.310;5.575;5.529;5.648
Kuchen;Gemeinde;Göppingen;5.709;5.741;5.539;5.520
Külsheim;Stadt;Main-Tauber-Kreis;5.986;5.893;5.353;5.187
Künzelsau;Stadt;Hohenlohekreis;14.411;15.084;14.556;15.127
Kupferzell;Gemeinde;Hohenlohekreis;5.497;5.656;5.715;6.074
Kuppenheim;Stadt;Rastatt;7.473;7.594;7.736;8.209
Kürnbach;Gemeinde;Karlsruhe;2.470;2.400;2.247;2.330
Küssaberg;Gemeinde;Waldshut;5.306;5.479;5.279;5.321
Kusterdingen;Gemeinde;Tübingen;7.807;8.145;8.091;8.471
Ladenburg;Stadt;Rhein-Neckar-Kreis;11.801;11.572;11.309;11.420
Lahr/Schwarzwald;Große Kreisstadt;Ortenaukreis;42.021;43.080;42.517;44.884
Laichingen;Stadt;Alb-Donau-Kreis;10.083;10.871;10.875;11.175
Langenargen;Gemeinde;Bodenseekreis;7.117;7.235;7.624;7.863
Langenau;Stadt;Alb-Donau-Kreis;13.058;13.927;13.990;14.771
Langenbrettach;Gemeinde;Heilbronn;3.167;3.392;3.657;3.733
Langenburg;Stadt;Schwäbisch Hall;1.923;1.848;1.745;1.790
Langenenslingen;Gemeinde;Biberach;3.556;3.516;3.468;3.464
Lauchheim;Stadt;Ostalbkreis;4.152;4.511;4.680;4.727
Lauchringen;Gemeinde;Waldshut;7.045;7.328;7.494;7.630
Lauda-Königshofen;Stadt;Main-Tauber-Kreis;15.335;15.390;14.535;14.573
Laudenbach;Gemeinde;Rhein-Neckar-Kreis;5.731;5.937;6.028;6.097
Lauf;Gemeinde;Ortenaukreis;3.929;3.975;3.841;3.886
Laufenburg (Baden);Stadt;Waldshut;8.325;8.343;8.489;8.856
Lauffen am Neckar;Stadt;Heilbronn;10.559;11.012;10.842;11.042
Laupheim;Stadt;Biberach;17.750;18.626;19.638;21.153
Lautenbach;Gemeinde;Ortenaukreis;1.877;1.882;1.882;1.832
Lauterach;Gemeinde;Alb-Donau-Kreis;629;615;565;609
Lauterbach;Gemeinde;Rottweil;3.335;3.228;2.943;2.972
Lauterstein;Stadt;Göppingen;2.865;2.847;2.612;2.561
Lehrensteinsfeld;Gemeinde;Heilbronn;1.675;1.909;2.210;2.348
Leibertingen;Gemeinde;Sigmaringen;2.191;2.230;2.187;2.087
Leimen;Große Kreisstadt;Rhein-Neckar-Kreis;24.621;26.797;25.339;26.910
Leinfelden-Echterdingen;Große Kreisstadt;Esslingen;35.114;36.260;36.445;39.071
Leingarten;Gemeinde;Heilbronn;9.153;10.236;10.830;11.187
Leinzell;Gemeinde;Ostalbkreis;2.502;2.325;2.067;2.005
Lenningen;Gemeinde;Esslingen;8.848;8.745;8.015;8.026
Lenzkirch;Gemeinde;Breisgau-Hochschwarzwald;4.924;5.237;4.863;4.970
Leonberg;Große Kreisstadt;Böblingen;43.748;44.904;44.630;47.219
Leutenbach;Gemeinde;Rems-Murr-Kreis;10.667;10.686;10.650;11.215
Leutkirch im Allgäu;Große Kreisstadt;Ravensburg;21.585;22.093;21.744;22.406
Lichtenau;Stadt;Rastatt;4.825;5.028;4.964;4.973
Lichtenstein;Gemeinde;Reutlingen;9.714;9.460;8.880;9.166
Lichtenwald;Gemeinde;Esslingen;2.570;2.561;2.424;2.567
Limbach;Gemeinde;Neckar-Odenwald-Kreis;4.661;4.685;4.481;4.442
Linkenheim-Hochstetten;Gemeinde;Karlsruhe;10.791;11.690;11.544;11.855
Lobbach;Gemeinde;Rhein-Neckar-Kreis;2.382;2.446;2.346;2.364
Löchgau;Gemeinde;Ludwigsburg;4.880;5.360;5.485;5.536
Loffenau;Gemeinde;Rastatt;2.793;2.683;2.531;2.513
Löffingen;Stadt;Breisgau-Hochschwarzwald;7.166;7.688;7.580;7.564
Lonsee;Gemeinde;Alb-Donau-Kreis;4.392;4.702;4.731;4.894
Lorch;Stadt;Ostalbkreis;11.039;11.268;10.597;10.800
Lörrach;Große Kreisstadt;Lörrach;44.617;46.272;47.602;49.303
Loßburg;Gemeinde;Freudenstadt;7.561;7.948;7.464;7.446
Lottstetten;Gemeinde;Waldshut;2.230;2.207;2.100;2.254
Löwenstein;Stadt;Heilbronn;2.972;3.025;3.115;3.231
Ludwigsburg;Große Kreisstadt;Ludwigsburg;86.810;87.502;86.139;92.973
Magstadt;Gemeinde;Böblingen;8.616;8.953;8.908;9.323
Mahlberg;Stadt;Ortenaukreis;4.382;4.474;4.676;4.887
Mahlstetten;Gemeinde;Tuttlingen;742;744;741;791
Mainhardt;Gemeinde;Schwäbisch Hall;5.180;5.520;5.734;5.880
Malsburg-Marzell;Gemeinde;Lörrach;1.647;1.528;1.485;1.455
Malsch;Gemeinde;Karlsruhe;13.181;13.993;14.197;14.103
Malsch;Gemeinde;Rhein-Neckar-Kreis;3.147;3.238;3.476;3.443
Malterdingen;Gemeinde;Emmendingen;2.426;2.788;2.996;3.162
Mannheim;Stadtkreis;Mannheim;311.292;308.385;290.117;305.780
Marbach am Neckar;Stadt;Ludwigsburg;13.517;14.926;15.254;15.477
March;Gemeinde;Breisgau-Hochschwarzwald;8.354;8.825;8.617;9.007
Markdorf;Stadt;Bodenseekreis;11.389;12.275;12.748;13.714
Markgröningen;Stadt;Ludwigsburg;13.929;14.531;14.127;14.555
Marxzell;Gemeinde;Karlsruhe;5.327;5.521;4.974;5.088
Maselheim;Gemeinde;Biberach;4.518;4.558;4.408;4.482
Massenbachhausen;Gemeinde;Heilbronn;3.579;3.709;3.389;3.402
Mauer;Gemeinde;Rhein-Neckar-Kreis;3.390;3.571;3.962;3.949
Maulbronn;Stadt;Enzkreis;6.411;6.606;6.372;6.463
Maulburg;Gemeinde;Lörrach;3.852;3.986;4.143;4.330
Meckenbeuren;Gemeinde;Bodenseekreis;12.474;12.939;13.109;13.252
Meckesheim;Gemeinde;Rhein-Neckar-Kreis;5.452;5.386;5.041;5.044
Meersburg;Stadt;Bodenseekreis;5.375;5.473;5.433;5.776
Mehrstetten;Gemeinde;Reutlingen;1.392;1.457;1.332;1.340
Meißenheim;Gemeinde;Ortenaukreis;3.537;3.583;3.748;3.902
Mengen;Stadt;Sigmaringen;9.901;10.044;9.862;9.869
Merdingen;Gemeinde;Breisgau-Hochschwarzwald;2.469;2.528;2.553;2.579
Merklingen;Gemeinde;Alb-Donau-Kreis;1.702;1.852;1.883;1.954
Merzhausen;Gemeinde;Breisgau-Hochschwarzwald;4.660;4.569;4.822;5.211
Meßkirch;Stadt;Sigmaringen;8.711;8.751;8.172;8.302
Meßstetten;Stadt;Zollernalbkreis;10.820;10.970;10.085;12.665
Metzingen;Große Kreisstadt;Reutlingen;21.447;21.563;20.795;21.612
Michelbach an der Bilz;Gemeinde;Schwäbisch Hall;3.297;3.342;3.413;3.406
Michelfeld;Gemeinde;Schwäbisch Hall;3.263;3.575;3.685;3.717
Mietingen;Gemeinde;Biberach;3.599;3.849;4.089;4.269
Mittelbiberach;Gemeinde;Biberach;3.396;3.617;4.099;4.330
Möckmühl;Stadt;Heilbronn;8.122;8.373;7.774;7.902
Mögglingen;Gemeinde;Ostalbkreis;3.728;4.019;4.171;4.173
Möglingen;Gemeinde;Ludwigsburg;10.514;10.352;10.508;11.158
Mönchweiler;Gemeinde;Schwarzwald-Baar-Kreis;3.210;3.176;3.024;2.960
Mönsheim;Gemeinde;Enzkreis;2.469;2.699;2.640;2.783
Moos;Gemeinde;Konstanz;2.966;3.195;3.175;3.307
Moosburg;Gemeinde;Biberach;190;208;228;217
Mosbach;Große Kreisstadt;Neckar-Odenwald-Kreis;24.968;25.156;23.137;23.000
Mössingen;Große Kreisstadt;Tübingen;18.620;19.443;19.380;19.874
Mötzingen;Gemeinde;Böblingen;3.443;3.546;3.610;3.608
Mudau;Gemeinde;Neckar-Odenwald-Kreis;5.170;5.101;4.899;4.880
Muggensturm;Gemeinde;Rastatt;5.681;6.160;6.170;6.179
Mühlacker;Große Kreisstadt;Enzkreis;25.598;26.199;24.689;25.649
Mühlenbach;Gemeinde;Ortenaukreis;1.601;1.702;1.674;1.653
Mühlhausen;Gemeinde;Rhein-Neckar-Kreis;7.278;7.900;8.163;8.451
Mühlhausen-Ehingen;Gemeinde;Konstanz;3.527;3.688;3.624;3.793
Mühlhausen im Täle;Gemeinde;Göppingen;1.073;1.019;980;1.019
Mühlheim an der Donau;Stadt;Tuttlingen;3.511;3.521;3.503;3.577
Mühlingen;Gemeinde;Konstanz;2.020;2.284;2.287;2.319
Mulfingen;Gemeinde;Hohenlohekreis;3.845;3.855;3.733;3.700
Müllheim;Stadt;Breisgau-Hochschwarzwald;16.461;17.696;18.048;18.664
Mundelsheim;Gemeinde;Ludwigsburg;3.085;3.152;3.204;3.276
Munderkingen;Stadt;Alb-Donau-Kreis;5.206;5.080;4.998;5.119
Münsingen;Stadt;Reutlingen;13.681;14.345;14.011;14.399
Münstertal/Schwarzwald;Gemeinde;Breisgau-Hochschwarzwald;5.058;5.170;5.044;5.045
Murg;Gemeinde;Waldshut;6.803;6.887;6.757;6.917
Murr;Gemeinde;Ludwigsburg;5.296;5.839;6.187;6.413
Murrhardt;Stadt;Rems-Murr-Kreis;14.438;14.364;13.575;13.727
Mutlangen;Gemeinde;Ostalbkreis;5.598;5.966;6.522;6.588
Nagold;Große Kreisstadt;Calw;22.245;22.883;21.092;21.687
Nattheim;Gemeinde;Heidenheim;6.175;6.379;6.167;6.241
Neckarbischofsheim;Stadt;Rhein-Neckar-Kreis;3.932;4.006;3.858;3.983
Neckargemünd;Stadt;Rhein-Neckar-Kreis;14.559;14.205;12.942;13.369
Neckargerach;Gemeinde;Neckar-Odenwald-Kreis;2.400;2.414;2.340;2.315
Neckarsulm;Große Kreisstadt;Heilbronn;25.788;27.410;25.445;26.304
Neckartailfingen;Gemeinde;Esslingen;3.684;3.879;3.730;3.716
Neckartenzlingen;Gemeinde;Esslingen;5.878;6.329;6.199;6.542
Neckarwestheim;Gemeinde;Heilbronn;3.245;3.505;3.429;3.709
Neckarzimmern;Gemeinde;Neckar-Odenwald-Kreis;1.660;1.567;1.539;1.499
Neenstetten;Gemeinde;Alb-Donau-Kreis;743;814;808;826
Nehren;Gemeinde;Tübingen;3.604;3.693;4.133;4.244
Neidenstein;Gemeinde;Rhein-Neckar-Kreis;1.665;1.864;1.835;1.779
Neidlingen;Gemeinde;Esslingen;1.882;1.916;1.800;1.838
Nellingen;Gemeinde;Alb-Donau-Kreis;1.692;1.828;1.846;1.933
Nerenstetten;Gemeinde;Alb-Donau-Kreis;320;355;328;329
Neresheim;Stadt;Ostalbkreis;8.191;8.322;7.874;7.935
Neubulach;Stadt;Calw;5.024;5.317;5.516;5.517
Neudenau;Stadt;Heilbronn;5.046;5.039;5.036;5.103
Neuenbürg;Stadt;Enzkreis;7.651;7.685;7.420;7.903
Neuenburg am Rhein;Stadt;Breisgau-Hochschwarzwald;10.172;11.189;11.626;12.081
Neuenstadt am Kocher;Stadt;Heilbronn;8.788;9.272;9.582;9.630
Neuenstein;Stadt;Hohenlohekreis;6.050;6.184;6.181;6.506
Neuffen;Stadt;Esslingen;5.939;6.145;6.076;6.210
Neufra;Gemeinde;Sigmaringen;1.967;1.923;1.848;1.847
Neuhausen;Gemeinde;Enzkreis;5.181;5.440;5.229;5.228
Neuhausen auf den Fildern;Gemeinde;Esslingen;10.485;11.097;11.175;11.741
Neuhausen ob Eck;Gemeinde;Tuttlingen;3.413;3.724;3.845;3.976
Neukirch;Gemeinde;Bodenseekreis;2.288;2.649;2.627;2.681
Neuler;Gemeinde;Ostalbkreis;2.962;3.044;3.116;3.166
Neulingen;Gemeinde;Enzkreis;5.568;6.420;6.559;6.815
Neulußheim;Gemeinde;Rhein-Neckar-Kreis;5.518;6.367;6.548;6.783
Neunkirchen;Gemeinde;Neckar-Odenwald-Kreis;1.680;1.775;1.822;1.802
Neuried;Gemeinde;Ortenaukreis;8.576;9.046;9.383;9.419
Neustetten;Gemeinde;Tübingen;3.125;3.340;3.393;3.539
Neuweiler;Gemeinde;Calw;3.068;3.150;3.122;3.107
Niedereschach;Gemeinde;Schwarzwald-Baar-Kreis;5.421;5.922;5.813;5.887
Niedernhall;Stadt;Hohenlohekreis;3.683;3.942;3.878;4.002
Niederstetten;Stadt;Main-Tauber-Kreis;5.611;5.559;4.936;4.822
