Name;Status;Kreis;Einwohner;Einwohner;Einwohner;Einwohner
;;;Schätzung;Schätzung;Zensus;Schätzung
;;;31.12.95;31.12.01;09.05.11;31.12.15
Heist;Gemeinde;Pinneberg;2.306;2.630;2.818;2.849
Helgoland;Gemeinde;Pinneberg;1.643;1.499;1.407;1.400
Hellschen-Heringsand-Unterschaar;Gemeinde;Dithmarschen;155;159;181;182
Helmstorf;Gemeinde;Plön;318;317;330;319
Helse;Gemeinde;Dithmarschen;860;917;911;868
Hemdingen;Gemeinde;Pinneberg;1.430;1.553;1.634;1.635
Hemme;Gemeinde;Dithmarschen;516;526;516;514
Hemmingstedt;Gemeinde;Dithmarschen;2.861;3.018;2.888;2.833
Hennstedt;Gemeinde;Dithmarschen;1.781;1.835;1.951;1.949
Hennstedt;Gemeinde;Steinburg;586;578;590;606
Henstedt-Ulzburg;Gemeinde;Segeberg;23.453;25.266;26.658;27.705
Heringsdorf;Gemeinde;Ostholstein;1.072;1.114;1.103;1.101
Herzhorn;Gemeinde;Steinburg;1.097;1.098;1.088;1.096
Hetlingen;Gemeinde;Pinneberg;1.134;1.372;1.309;1.331
Hillgroven;Gemeinde;Dithmarschen;83;84;70;71
Hingstheide;Gemeinde;Steinburg;63;65;77;75
Hitzhusen;Gemeinde;Segeberg;1.070;1.305;1.279;1.251
Hochdonn;Gemeinde;Dithmarschen;1.191;1.225;1.193;1.147
Hodorf;Gemeinde;Steinburg;217;229;223;210
Hoffeld;Gemeinde;Rendsburg-Eckernförde;148;168;140;159
Högel;Gemeinde;Nordfriesland;414;437;458;455
Högersdorf;Gemeinde;Segeberg;279;327;418;417
Högsdorf;Gemeinde;Plön;380;431;423;410
Hohenaspe;Gemeinde;Steinburg;1.844;2.038;2.031;2.004
Hohenfelde;Gemeinde;Plön;829;1.040;1.066;1.045
Hohenfelde;Gemeinde;Steinburg;868;915;906;920
Hohenfelde;Gemeinde;Stormarn;55;61;54;48
Hohenhorn;Gemeinde;Herzogtum Lauenburg;436;442;507;526
Hohenlockstedt;Gemeinde;Steinburg;5.888;6.275;6.103;6.159
Hohenwestedt;Gemeinde;Rendsburg-Eckernförde;4.859;4.845;5.058;5.229
Hohn;Gemeinde;Rendsburg-Eckernförde;1.981;2.196;2.404;2.413
Höhndorf;Gemeinde;Plön;300;355;414;399
Hohwacht (Ostsee);Gemeinde;Plön;890;896;885;840
Hoisdorf;Gemeinde;Stormarn;3.324;3.485;3.499;3.491
Hollenbek;Gemeinde;Herzogtum Lauenburg;401;465;444;432
Hollingstedt;Gemeinde;Dithmarschen;336;351;320;303
Hollingstedt;Gemeinde;Schleswig-Flensburg;897;975;1.030;997
Holm;Gemeinde;Nordfriesland;97;94;85;79
Holm;Gemeinde;Pinneberg;2.761;3.043;3.068;3.188
Holstenniendorf;Gemeinde;Steinburg;388;434;413;412
Holt;Gemeinde;Schleswig-Flensburg;179;211;172;184
Holtsee;Gemeinde;Rendsburg-Eckernförde;1.261;1.376;1.283;1.220
Holzbunge;Gemeinde;Rendsburg-Eckernförde;351;362;345;330
Holzdorf;Gemeinde;Rendsburg-Eckernförde;907;949;905;864
Honigsee;Gemeinde;Plön;408;439;435;467
Hornbek;Gemeinde;Herzogtum Lauenburg;170;184;185;188
Hörnum (Sylt);Gemeinde;Nordfriesland;1.033;920;904;902
Horst;Gemeinde;Herzogtum Lauenburg;266;231;244;211
Horstedt;Gemeinde;Nordfriesland;636;758;734;786
Hörsten;Gemeinde;Rendsburg-Eckernförde;97;114;55;51
Horst (Holstein);Gemeinde;Steinburg;4.601;4.942;5.294;5.583
Hörup;Gemeinde;Schleswig-Flensburg;568;628;649;607
Hövede;Gemeinde;Dithmarschen;67;66;68;60
Hude;Gemeinde;Nordfriesland;202;227;202;186
Huje;Gemeinde;Steinburg;284;292;262;261
Hummelfeld;Gemeinde;Rendsburg-Eckernförde;268;286;289;296
Humptrup;Gemeinde;Nordfriesland;679;727;734;710
Hürup;Gemeinde;Schleswig-Flensburg;1.101;1.195;1.218;1.229
Hüsby;Gemeinde;Schleswig-Flensburg;635;712;766;794
Husby;Gemeinde;Schleswig-Flensburg;1.927;2.138;2.237;2.296
Husum;Stadt;Nordfriesland;23.114;22.579;22.215;22.430
Hüttblek;Gemeinde;Segeberg;308;347;361;371
Hütten;Gemeinde;Rendsburg-Eckernförde;184;206;207;210
Idstedt;Gemeinde;Schleswig-Flensburg;751;820;860;860
Immenstedt;Gemeinde;Dithmarschen;88;90;102;106
Immenstedt;Gemeinde;Nordfriesland;550;643;637;693
Itzehoe;Stadt;Steinburg;34.344;33.442;30.885;31.771
Itzstedt;Gemeinde;Segeberg;1.357;2.165;2.391;2.380
Jagel;Gemeinde;Schleswig-Flensburg;815;954;962;950
Jahrsdorf;Gemeinde;Rendsburg-Eckernförde;226;228;266;236
Janneby;Gemeinde;Schleswig-Flensburg;430;446;427;411
Jardelund;Gemeinde;Schleswig-Flensburg;292;310;311;324
Jerrishoe;Gemeinde;Schleswig-Flensburg;807;1.000;981;945
Jersbek;Gemeinde;Stormarn;1.642;1.788;1.746;1.743
Jevenstedt;Gemeinde;Rendsburg-Eckernförde;2.951;3.277;3.269;3.262
Joldelund;Gemeinde;Nordfriesland;630;699;758;715
Jörl;Gemeinde;Schleswig-Flensburg;710;811;755;739
Jübek;Gemeinde;Schleswig-Flensburg;2.181;2.406;2.605;2.649
Juliusburg;Gemeinde;Herzogtum Lauenburg;201;202;178;176
Kaaks;Gemeinde;Steinburg;372;419;418;426
Kabelhorst;Gemeinde;Ostholstein;426;443;441;434
Kaisborstel;Gemeinde;Steinburg;76;74;79;79
Kaiser-Wilhelm-Koog;Gemeinde;Dithmarschen;322;388;350;338
Kaltenkirchen;Stadt;Segeberg;16.672;18.360;19.709;20.331
Kalübbe;Gemeinde;Plön;543;610;567;563
Kampen (Sylt);Gemeinde;Nordfriesland;642;614;510;458
Kankelau;Gemeinde;Herzogtum Lauenburg;201;194;215;206
Kappeln;Stadt;Schleswig-Flensburg;10.128;10.010;8.921;8.709
Karby;Gemeinde;Rendsburg-Eckernförde;604;596;600;569
Karlum;Gemeinde;Nordfriesland;224;238;220;205
Karolinenkoog;Gemeinde;Dithmarschen;147;132;138;146
Kasseburg;Gemeinde;Herzogtum Lauenburg;553;563;558;592
Kasseedorf;Gemeinde;Ostholstein;1.363;1.580;1.471;1.452
Kastorf;Gemeinde;Herzogtum Lauenburg;832;1.103;1.169;1.158
Katharinenheerd;Gemeinde;Nordfriesland;185;195;179;170
Kattendorf;Gemeinde;Segeberg;762;934;846;851
Kayhude;Gemeinde;Segeberg;929;1.012;1.147;1.209
Kellenhusen (Ostsee);Gemeinde;Ostholstein;1.072;1.035;1.036;1.037
Kellinghusen;Stadt;Steinburg;8.066;8.003;7.828;8.092
Kiebitzreihe;Gemeinde;Steinburg;2.110;2.249;2.206;2.126
Kiel;Kreisfreie Stadt;Kiel;246.033;232.242;235.782;246.306
Kirchbarkau;Gemeinde;Plön;682;724;748;806
Kirchnüchel;Gemeinde;Plön;197;192;177;184
Kisdorf;Gemeinde;Segeberg;2.953;3.300;3.702;3.812
Kittlitz;Gemeinde;Herzogtum Lauenburg;267;282;238;241
Klamp;Gemeinde;Plön;657;754;747;671
Klanxbüll;Gemeinde;Nordfriesland;784;961;966;983
Klappholz;Gemeinde;Schleswig-Flensburg;444;518;510;471
Klein Barkau;Gemeinde;Plön;210;278;264;263
Klein Bennebek;Gemeinde;Schleswig-Flensburg;583;574;536;531
Klein Gladebrügge;Gemeinde;Segeberg;510;545;571;592
Klein Nordende;Gemeinde;Pinneberg;2.698;3.010;3.013;3.295
Klein Offenseth-Sparrieshoop;Gemeinde;Pinneberg;2.162;2.501;2.837;2.996
Klein Pampau;Gemeinde;Herzogtum Lauenburg;668;673;609;645
Klein Rheide;Gemeinde;Schleswig-Flensburg;312;343;346;339
Klein Rönnau;Gemeinde;Segeberg;1.219;1.418;1.517;1.590
Klein Wesenberg;Gemeinde;Stormarn;655;763;757;738
Klein Wittensee;Gemeinde;Rendsburg-Eckernförde;216;204;201;201
Klein Zecher;Gemeinde;Herzogtum Lauenburg;216;232;242;250
Klempau;Gemeinde;Herzogtum Lauenburg;551;551;623;641
Kletkamp;Gemeinde;Plön;141;135;107;85
Kleve;Gemeinde;Dithmarschen;422;448;439;427
Kleve;Gemeinde;Steinburg;559;611;583;560
Klinkrade;Gemeinde;Herzogtum Lauenburg;529;559;589;598
Klixbüll;Gemeinde;Nordfriesland;887;897;934;961
Koberg;Gemeinde;Herzogtum Lauenburg;640;738;774;749
Köhn;Gemeinde;Plön;749;850;812;798
Koldenbüttel;Gemeinde;Nordfriesland;754;938;915;926
Kolkerheide;Gemeinde;Nordfriesland;71;68;58;54
Kollmar;Gemeinde;Steinburg;1.787;1.798;1.709;1.692
Kollmoor;Gemeinde;Steinburg;42;38;34;32
Kölln-Reisiek;Gemeinde;Pinneberg;2.318;2.558;2.817;3.209
Kollow;Gemeinde;Herzogtum Lauenburg;656;641;617;598
Königshügel;Gemeinde;Rendsburg-Eckernförde;145;174;165;166
Kosel;Gemeinde;Rendsburg-Eckernförde;1.266;1.326;1.393;1.395
Köthel;Gemeinde;Herzogtum Lauenburg;237;284;277;270
Köthel;Gemeinde;Stormarn;357;384;328;329
Kotzenbüll;Gemeinde;Nordfriesland;225;236;227;226
Krempdorf;Gemeinde;Steinburg;285;262;237;221
Krempe;Stadt;Steinburg;2.201;2.424;2.330;2.400
Krempel;Gemeinde;Dithmarschen;653;670;617;597
Kremperheide;Gemeinde;Steinburg;2.463;2.493;2.462;2.352
Krempermoor;Gemeinde;Steinburg;439;524;528;545
Krems II;Gemeinde;Segeberg;383;418;426;413
Krogaspe;Gemeinde;Rendsburg-Eckernförde;404;487;450;431
Krokau;Gemeinde;Plön;323;446;457;417
Kronprinzenkoog;Gemeinde;Dithmarschen;964;957;842;814
Kronsgaard;Gemeinde;Schleswig-Flensburg;292;248;243;246
Kronshagen;Gemeinde;Rendsburg-Eckernförde;12.227;12.074;11.767;11.807
Kronsmoor;Gemeinde;Steinburg;201;208;188;184
Kropp;Gemeinde;Schleswig-Flensburg;5.547;6.302;6.070;6.483
Kröppelshagen-Fahrendorf;Gemeinde;Herzogtum Lauenburg;1.009;1.059;1.123;1.270
Krukow;Gemeinde;Herzogtum Lauenburg;186;199;169;148
Krummbek;Gemeinde;Plön;337;324;404;414
Krummendiek;Gemeinde;Steinburg;49;59;79;78
Krummesse;Gemeinde;Herzogtum Lauenburg;1.339;1.518;1.734;1.772
Krummwisch;Gemeinde;Rendsburg-Eckernförde;643;730;672;713
Krumstedt;Gemeinde;Dithmarschen;521;556;527;505
Krüzen;Gemeinde;Herzogtum Lauenburg;289;318;368;368
Kuddewörde;Gemeinde;Herzogtum Lauenburg;1.257;1.305;1.346;1.383
Kuden;Gemeinde;Dithmarschen;641;644;637;631
Kudensee;Gemeinde;Steinburg;178;172;143;132
Kühren;Gemeinde;Plön;619;713;653;657
Kühsen;Gemeinde;Herzogtum Lauenburg;395;405;377;375
Kükels;Gemeinde;Segeberg;414;435;449;442
Kulpin;Gemeinde;Herzogtum Lauenburg;245;245;212;212
Kummerfeld;Gemeinde;Pinneberg;1.796;1.950;2.098;2.259
Labenz;Gemeinde;Herzogtum Lauenburg;650;799;874;850
Laboe;Gemeinde;Plön;4.917;5.220;4.920;4.922
Ladelund;Gemeinde;Nordfriesland;1.365;1.506;1.397;1.372
Lägerdorf;Gemeinde;Steinburg;3.002;2.812;2.574;2.635
Lammershagen;Gemeinde;Plön;303;297;262;257
Landrecht;Gemeinde;Steinburg;133;138;132;122
Landscheide;Gemeinde;Steinburg;277;240;244;269
Langballig;Gemeinde;Schleswig-Flensburg;1.134;1.439;1.570;1.535
Langeln;Gemeinde;Pinneberg;499;508;520;564
Langeneß;Gemeinde;Nordfriesland;123;125;135;130
Langenhorn;Gemeinde;Nordfriesland;2.788;3.109;3.087;3.172
Langenlehsten;Gemeinde;Herzogtum Lauenburg;116;168;165;163
Langstedt;Gemeinde;Schleswig-Flensburg;849;941;1.029;1.031
Langwedel;Gemeinde;Rendsburg-Eckernförde;1.165;1.287;1.513;1.510
Lankau;Gemeinde;Herzogtum Lauenburg;481;486;484;472
Lanze;Gemeinde;Herzogtum Lauenburg;281;309;272;280
Lasbek;Gemeinde;Stormarn;1.129;1.212;1.195;1.188
Latendorf;Gemeinde;Segeberg;492;595;575;575
Lauenburg/Elbe;Stadt;Herzogtum Lauenburg;11.778;11.853;11.174;11.398
Lebrade;Gemeinde;Plön;580;621;600;617
Leck;Gemeinde;Nordfriesland;7.345;7.619;7.739;7.601
Leezen;Gemeinde;Segeberg;1.410;1.603;1.753;1.742
Lehe;Gemeinde;Dithmarschen;1.036;1.140;1.080;1.060
Lehmkuhlen;Gemeinde;Plön;1.358;1.489;1.373;1.335
Lehmrade;Gemeinde;Herzogtum Lauenburg;384;456;465;502
Lensahn;Gemeinde;Ostholstein;4.513;5.037;5.083;4.967
Lentföhrden;Gemeinde;Segeberg;2.043;2.312;2.342;2.482
Lexgaard;Gemeinde;Nordfriesland;56;71;53;51
Lieth;Gemeinde;Dithmarschen;320;397;417;380
Linau;Gemeinde;Herzogtum Lauenburg;1.125;1.122;1.186;1.198
Lindau;Gemeinde;Rendsburg-Eckernförde;1.251;1.340;1.250;1.284
Linden;Gemeinde;Dithmarschen;836;866;871;846
Lindewitt;Gemeinde;Schleswig-Flensburg;2.012;2.127;2.009;1.964
List auf Sylt;Gemeinde;Nordfriesland;2.884;2.693;1.549;1.531
Lockstedt;Gemeinde;Steinburg;161;179;174;161
Lohbarbek;Gemeinde;Steinburg;572;708;709;694
Lohe-Föhrden;Gemeinde;Rendsburg-Eckernförde;651;675;500;474
Lohe-Rickelshof;Gemeinde;Dithmarschen;1.864;1.940;2.041;2.096
Loit;Gemeinde;Schleswig-Flensburg;253;273;265;270
Looft;Gemeinde;Steinburg;374;393;369;397
Loop;Gemeinde;Rendsburg-Eckernförde;198;195;182;182
Loose;Gemeinde;Rendsburg-Eckernförde;850;851;773;829
Löptin;Gemeinde;Plön;274;314;314;294
Lottorf;Gemeinde;Schleswig-Flensburg;182;220;218;237
Löwenstedt;Gemeinde;Nordfriesland;635;667;658;657
Lübeck;Kreisfreie Stadt;Lübeck;216.986;213.496;210.305;216.253
Lüchow;Gemeinde;Herzogtum Lauenburg;210;197;287;298
Luhnstedt;Gemeinde;Rendsburg-Eckernförde;427;444;440;396
Lunden;Gemeinde;Dithmarschen;1.893;1.754;1.721;1.667
Lürschau;Gemeinde;Schleswig-Flensburg;900;1.111;1.130;1.105
Lütau;Gemeinde;Herzogtum Lauenburg;618;626;720;691
Lütjenburg;Stadt;Plön;5.658;5.696;5.469;5.739
Lütjenholm;Gemeinde;Nordfriesland;301;352;328;317
Lütjensee;Gemeinde;Stormarn;2.905;3.043;3.269;3.347
Lütjenwestedt;Gemeinde;Rendsburg-Eckernförde;615;629;581;554
Lutterbek;Gemeinde;Plön;290;381;371;368
Lutzhorn;Gemeinde;Pinneberg;666;795;805;775
Maasbüll;Gemeinde;Schleswig-Flensburg;726;716;734;693
Maasholm;Gemeinde;Schleswig-Flensburg;706;695;641;593
Malente;Gemeinde;Ostholstein;10.596;10.722;10.523;10.493
Manhagen;Gemeinde;Ostholstein;375;393;383;368
Marne;Stadt;Dithmarschen;6.032;6.154;5.727;5.690
Marnerdeich;Gemeinde;Dithmarschen;363;395;402;386
Martensrade;Gemeinde;Plön;772;920;987;958
Mechow;Gemeinde;Herzogtum Lauenburg;89;102;110;114
Meddewade;Gemeinde;Stormarn;704;784;788;874
Medelby;Gemeinde;Schleswig-Flensburg;864;885;880;920
Meezen;Gemeinde;Rendsburg-Eckernförde;342;405;364;375
Meggerdorf;Gemeinde;Schleswig-Flensburg;710;706;699;683
Mehlbek;Gemeinde;Steinburg;407;449;466;450
Meldorf;Stadt;Dithmarschen;7.531;7.729;7.261;7.267
Melsdorf;Gemeinde;Rendsburg-Eckernförde;1.427;1.659;1.726;1.778
Meyn;Gemeinde;Schleswig-Flensburg;543;558;689;741
Midlum;Gemeinde;Nordfriesland;337;335;408;442
Mielkendorf;Gemeinde;Rendsburg-Eckernförde;1.206;1.392;1.385;1.373
Mildstedt;Gemeinde;Nordfriesland;2.861;3.410;3.781;3.796
Mittelangeln (Satrup);Gemeinde;Schleswig-Flensburg;4.209;4.705;4.898;5.117
Möhnsen;Gemeinde;Herzogtum Lauenburg;487;540;548;545
Mohrkirch;Gemeinde;Schleswig-Flensburg;1.027;1.045;1.040;985
Molfsee;Gemeinde;Rendsburg-Eckernförde;5.175;5.066;4.747;4.884
Mölln;Stadt;Herzogtum Lauenburg;17.996;18.381;18.398;18.856
Mönkeberg;Gemeinde;Plön;3.300;3.248;3.813;4.111
Mönkhagen;Gemeinde;Stormarn;563;667;651;681
Mönkloh;Gemeinde;Segeberg;238;252;244;250
Moordiek;Gemeinde;Steinburg;129;126;115;117
Moorhusen;Gemeinde;Steinburg;94;96;85;83
Moorrege;Gemeinde;Pinneberg;3.732;3.913;4.085;4.193
Mörel;Gemeinde;Rendsburg-Eckernförde;218;259;253;249
Mözen;Gemeinde;Segeberg;406;427;445;442
Mucheln;Gemeinde;Plön;526;600;586;573
Mühbrook;Gemeinde;Rendsburg-Eckernförde;487;492;518;531
Mühlenbarbek;Gemeinde;Steinburg;310;355;331;297
Mühlenrade;Gemeinde;Herzogtum Lauenburg;167;188;187;173
Munkbrarup;Gemeinde;Schleswig-Flensburg;929;1.059;1.092;1.115
Münsterdorf;Gemeinde;Steinburg;2.061;2.003;1.934;1.888
Müssen;Gemeinde;Herzogtum Lauenburg;900;951;1.005;1.117
Mustin;Gemeinde;Herzogtum Lauenburg;650;673;764;761
Nahe;Gemeinde;Segeberg;2.179;2.371;2.358;2.356
Nebel;Gemeinde;Nordfriesland;1.069;1.031;982;935
Negenharrie;Gemeinde;Rendsburg-Eckernförde;325;343;353;378
Negernbötel;Gemeinde;Segeberg;855;1.009;998;992
Nehms;Gemeinde;Segeberg;489;571;558;557
Nehmten;Gemeinde;Plön;234;274;295;283
Neritz;Gemeinde;Stormarn;333;366;314;317
Nettelsee;Gemeinde;Plön;335;414;430;443
Neuberend;Gemeinde;Schleswig-Flensburg;1.103;1.144;1.097;1.108
Neudorf-Bornstein;Gemeinde;Rendsburg-Eckernförde;975;1.054;1.043;1.076
Neu Duvenstedt;Gemeinde;Rendsburg-Eckernförde;119;138;126;124
Neuenbrook;Gemeinde;Steinburg;683;697;650;675
Neuendeich;Gemeinde;Pinneberg;441;504;528;533
Neuendorf b. Elmshorn;Gemeinde;Steinburg;917;938;887;857
Neuendorf-Sachsenbande;Gemeinde;Steinburg;496;504;492;485
Neuengörs;Gemeinde;Segeberg;711;839;766;783
Neuenkirchen;Gemeinde;Dithmarschen;967;1.007;1.035;993
Neufeld;Gemeinde;Dithmarschen;663;659;617;602
Neufelderkoog;Gemeinde;Dithmarschen;149;146;132;121
Neukirchen;Gemeinde;Nordfriesland;1.193;1.328;1.241;1.167
Neukirchen (Ostholstein);Gemeinde;Ostholstein;1.048;1.153;1.210;1.227
Neumünster;Kreisfreie Stadt;Neumünster;82.028;79.646;77.249;79.197
Neustadt in Holstein;Stadt;Ostholstein;15.708;15.963;15.024;15.041
Neuwittenbek;Gemeinde;Rendsburg-Eckernförde;1.211;1.285;1.185;1.178
Neversdorf;Gemeinde;Segeberg;619;695;706;708
Nieblum;Gemeinde;Nordfriesland;698;695;625;561
Niebüll;Stadt;Nordfriesland;7.382;8.279;9.582;9.905
Nieby;Gemeinde;Schleswig-Flensburg;261;236;160;136
Nienborstel;Gemeinde;Rendsburg-Eckernförde;571;637;599;590
Nienbüttel;Gemeinde;Steinburg;137;146;133;118
Niendorf bei Berkenthin;Gemeinde;Herzogtum Lauenburg;131;194;192;192
Niendorf/Stecknitz;Gemeinde;Herzogtum Lauenburg;530;634;653;643
Nienwohld;Gemeinde;Stormarn;436;478;466;472
Niesgrau;Gemeinde;Schleswig-Flensburg;527;608;615;573
Nindorf;Gemeinde;Dithmarschen;1.081;1.156;1.163;1.153
Nindorf;Gemeinde;Rendsburg-Eckernförde;537;672;630;605
Noer;Gemeinde;Rendsburg-Eckernförde;790;872;863;837
Norddeich;Gemeinde;Dithmarschen;386;443;440;401
Norddorf auf Amrum;Gemeinde;Nordfriesland;624;640;592;563
Norderbrarup;Gemeinde;Schleswig-Flensburg;504;684;645;640
Norderfriedrichskoog;Gemeinde;Nordfriesland;48;43;48;51
Norderheistedt;Gemeinde;Dithmarschen;135;153;145;150
Nordermeldorf;Gemeinde;Dithmarschen;648;672;601;604
Norderstapel;Gemeinde;Schleswig-Flensburg;791;857;815;776
Norderstedt;Stadt;Segeberg;69.766;72.016;73.913;76.712
Norderwöhrden;Gemeinde;Dithmarschen;306;294;284;291
Nordhackstedt;Gemeinde;Schleswig-Flensburg;430;518;493;443
Nordhastedt;Gemeinde;Dithmarschen;2.367;2.696;2.731;2.775
Nordstrand;Gemeinde;Nordfriesland;2.366;2.256;2.273;2.201
Norstedt;Gemeinde;Nordfriesland;414;442;407;388
Nortorf;Stadt;Rendsburg-Eckernförde;6.567;6.506;6.670;6.650
Nortorf;Gemeinde;Steinburg;854;880;895;857
Nottfeld;Gemeinde;Schleswig-Flensburg;128;147;145;135
Nübbel;Gemeinde;Rendsburg-Eckernförde;1.455;1.641;1.573;1.525
Nübel;Gemeinde;Schleswig-Flensburg;1.307;1.315;1.335;1.344
Nusse;Gemeinde;Herzogtum Lauenburg;960;1.051;1.085;1.072
Nutteln;Gemeinde;Steinburg;327;311;271;250
Nützen;Gemeinde;Segeberg;1.021;1.160;1.156;1.143
Ockholm;Gemeinde;Nordfriesland;375;389;343;325
Odderade;Gemeinde;Dithmarschen;285;312;321;324
Oelixdorf;Gemeinde;Steinburg;1.825;1.699;1.490;1.561
Oering;Gemeinde;Segeberg;1.108;1.259;1.297;1.325
Oersberg;Gemeinde;Schleswig-Flensburg;325;321;310;300
Oersdorf;Gemeinde;Segeberg;803;880;830;874
Oeschebüttel;Gemeinde;Steinburg;187;211;166;170
Oesterdeichstrich;Gemeinde;Dithmarschen;246;265;243;259
Oesterwurth;Gemeinde;Dithmarschen;302;269;260;257
Oevenum;Gemeinde;Nordfriesland;454;505;454;432
Oeversee;Gemeinde;Schleswig-Flensburg;3.188;3.316;3.322;3.374
Offenbüttel;Gemeinde;Dithmarschen;283;282;272;262
Oldenborstel;Gemeinde;Steinburg;126;126;131;115
Oldenburg in Holstein;Stadt;Ostholstein;9.984;10.017;9.732;9.771
Oldenbüttel;Gemeinde;Rendsburg-Eckernförde;265;268;285;284
Oldendorf;Gemeinde;Steinburg;1.080;1.178;1.129;1.107
Oldenhütten;Gemeinde;Rendsburg-Eckernförde;111;138;160;159
Oldenswort;Gemeinde;Nordfriesland;1.269;1.309;1.274;1.262
Oldersbek;Gemeinde;Nordfriesland;558;651;650;683
Olderup;Gemeinde;Nordfriesland;389;427;436;439
Oldsum;Gemeinde;Nordfriesland;521;576;567;496
Osdorf;Gemeinde;Rendsburg-Eckernförde;1.997;2.257;2.392;2.349
Ostenfeld (Husum);Gemeinde;Nordfriesland;1.345;1.505;1.531;1.562
Ostenfeld (Rendsburg);Gemeinde;Rendsburg-Eckernförde;481;563;548;569
Osterby;Gemeinde;Rendsburg-Eckernförde;910;983;932;944
Osterby;Gemeinde;Schleswig-Flensburg;307;338;317;314
Osterhever;Gemeinde;Nordfriesland;259;261;252;210
Osterhorn;Gemeinde;Pinneberg;387;452;397;414
Oster-Ohrstedt;Gemeinde;Nordfriesland;572;643;642;602
Osterrade;Gemeinde;Dithmarschen;463;462;438;406
Osterrönfeld;Gemeinde;Rendsburg-Eckernförde;3.830;4.780;5.188;5.110
Osterstedt;Gemeinde;Rendsburg-Eckernförde;639;694;655;682
Ostrohe;Gemeinde;Dithmarschen;841;948;947;949
Oststeinbek;Gemeinde;Stormarn;8.179;7.906;8.614;8.858
Ottenbüttel;Gemeinde;Steinburg;614;717;748;713
Ottendorf;Gemeinde;Rendsburg-Eckernförde;743;798;860;896
Owschlag;Gemeinde;Rendsburg-Eckernförde;3.167;3.506;3.621;3.671
Padenstedt;Gemeinde;Rendsburg-Eckernförde;799;1.153;1.536;1.662
Pahlen;Gemeinde;Dithmarschen;1.092;1.130;1.208;1.196
Panker;Gemeinde;Plön;1.373;1.540;1.449;1.423
Panten;Gemeinde;Herzogtum Lauenburg;635;678;638;633
Passade;Gemeinde;Plön;247;284;335;356
Peissen;Gemeinde;Steinburg;289;306;294;276
Pellworm;Gemeinde;Nordfriesland;1.165;1.130;1.201;1.147
Pinneberg;Stadt;Pinneberg;38.903;39.502;41.137;42.266
Plön;Stadt;Plön;12.725;12.933;8.686;8.806
Pogeez;Gemeinde;Herzogtum Lauenburg;410;397;370;416
Poggensee;Gemeinde;Herzogtum Lauenburg;322;340;337;349
Pohnsdorf;Gemeinde;Plön;444;483;460;444
Pölitz;Gemeinde;Stormarn;1.103;1.206;1.174;1.180
Pommerby;Gemeinde;Schleswig-Flensburg;226;208;168;156
Poppenbüll;Gemeinde;Nordfriesland;236;212;237;234
Pöschendorf;Gemeinde;Steinburg;190;208;259;265
Postfeld;Gemeinde;Plön;422;460;461;472
Poyenberg;Gemeinde;Steinburg;354;413;411;396
Prasdorf;Gemeinde;Plön;396;443;452;455
Preetz;Stadt;Plön;15.173;15.540;15.471;15.895
Prinzenmoor;Gemeinde;Rendsburg-Eckernförde;185;179;184;179
Prisdorf;Gemeinde;Pinneberg;2.030;2.127;2.156;2.322
Probsteierhagen;Gemeinde;Plön;1.759;1.845;2.045;2.038
Pronstorf;Gemeinde;Segeberg;1.395;1.626;1.628;1.632
Puls;Gemeinde;Steinburg;554;606;600;604
Quarnbek;Gemeinde;Rendsburg-Eckernförde;1.688;1.754;1.780;1.753
Quarnstedt;Gemeinde;Steinburg;399;420;433;435
Quickborn;Gemeinde;Dithmarschen;172;215;201;184
Quickborn;Stadt;Pinneberg;19.250;20.075;19.727;20.608
Raa-Besenbek;Gemeinde;Pinneberg;534;530;522;587
Rabel;Gemeinde;Schleswig-Flensburg;564;580;646;632
Rabenholz;Gemeinde;Schleswig-Flensburg;270;305;295;274
Rabenkirchen-Faulück;Gemeinde;Schleswig-Flensburg;653;690;657;631
Rade;Gemeinde;Steinburg;103;118;95;104
Rade b. Hohenwestedt;Gemeinde;Rendsburg-Eckernförde;71;79;87;89
Rade b. Rendsburg;Gemeinde;Rendsburg-Eckernförde;248;235;219;208
Ramhusen;Gemeinde;Dithmarschen;161;159;163;156
Ramstedt;Gemeinde;Nordfriesland;368;438;450;435
Rantrum;Gemeinde;Nordfriesland;1.314;1.543;1.636;1.815
Rantzau;Gemeinde;Plön;318;338;344;338
Rastorf;Gemeinde;Plön;828;848;853;839
Ratekau;Gemeinde;Ostholstein;14.618;15.429;15.217;15.283
Rathjensdorf;Gemeinde;Plön;535;515;501;489
Ratzeburg;Stadt;Herzogtum Lauenburg;12.755;13.295;13.613;14.230
Rausdorf;Gemeinde;Stormarn;223;229;220;232
Reesdorf;Gemeinde;Rendsburg-Eckernförde;145;151;151;149
Reher;Gemeinde;Steinburg;738;806;785;727
Rehhorst;Gemeinde;Stormarn;653;705;701;739
Rehm-Flehde-Bargen;Gemeinde;Dithmarschen;552;616;539;522
Reinbek;Stadt;Stormarn;24.473;24.744;26.169;27.048
Reinfeld (Holstein);Stadt;Stormarn;8.033;8.386;8.720;8.963
Reinsbüttel;Gemeinde;Dithmarschen;393;431;443;428
Rellingen;Gemeinde;Pinneberg;13.658;13.574;13.476;14.089
Remmels;Gemeinde;Rendsburg-Eckernförde;434;419;429;435
