Name;Status;Kreis;Einwohner
;;;Zensus
;;;09.05.11
Unterdeggenbach;Siedlung;Regensburg;690
Unterdießen;Siedlung;Landsberg am Lech;860
Unterdietfurt;Siedlung;Rottal-Inn;570
Untereisenheim;Siedlung;Würzburg;660
Unterelchingen;Siedlung;Neu-Ulm;2.690
Unterelsbach;Siedlung;Rhön-Grabfeld;530
Untererthal;Siedlung;Bad Kissingen;890
Untereuerheim;Siedlung;Schweinfurt;750
Unterferrieden;Siedlung;Nürnberger Land;1.200
Unterföhring;Siedlung;München;9.640
Untergermaringen;Siedlung;Ostallgäu;760
Unterglauheim;Siedlung;Dillingen a.d. Donau;550
Untergriesbach;Siedlung;Passau;1.890
Unterhaching;Siedlung;München;22.000
Unterhausen;Siedlung;Neuburg-Schrobenhausen;650
Unteriglbach;Siedlung;Passau;700
Unterkammlach;Siedlung;Unterallgäu;800
Unterköblitz;Siedlung;Schwandorf;1.860
Unterleinleiter;Siedlung;Forchheim;1.010
Unterleiterbach;Siedlung;Bamberg;600
Untermembach;Siedlung;Erlangen-Höchstadt;500
Untermerzbach;Siedlung;Haßberge;520
Unterneuhausen;Siedlung;Landshut;1.200
Unterneukirchen;Siedlung;Altötting;1.840
Unterpfraundorf;Siedlung;Regensburg;620
Unterpleichfeld;Siedlung;Würzburg;2.590
Unterroth;Siedlung;Neu-Ulm;970
Unterrüsselbach;Siedlung;Forchheim;620
Unterschleißheim;Siedlung;München;25.400
Unterschwaningen;Siedlung;Ansbach;530
Unterschweinbach;Siedlung;Fürstenfeldbruck;780
Untersiemau;Siedlung;Coburg;1.520
Unterspiesheim;Siedlung;Schweinfurt;1.120
Unterstall;Siedlung;Neuburg-Schrobenhausen;820
Untersteinach;Siedlung;Kulmbach;1.740
Untersteinbach;Siedlung;Haßberge;630
Untertheres;Siedlung;Haßberge;700
Unterthingau;Siedlung;Ostallgäu;1.420
Unterwattenbach;Siedlung;Landshut;800
Unterweikertshofen;Siedlung;Dachau;560
Unterweißenbrunn;Siedlung;Rhön-Grabfeld;800
Unterwiesenbach;Siedlung;Günzburg;510
Unterwittelsbach;Siedlung;Aichach-Friedberg;720
Unterwössen;Siedlung;Traunstein;2.450
Unterwurmbach;Siedlung;Weißenburg-Gunzenhausen;910
Untrasried;Siedlung;Ostallgäu;570
Ursberg;Siedlung;Günzburg;1.750
Ursensollen;Siedlung;Amberg-Sulzbach;1.320
Urspringen;Siedlung;Main-Spessart;1.330
Ustersbach;Siedlung;Augsburg;680
Uttenreuth;Siedlung;Erlangen-Höchstadt;3.980
Utting am Ammersee;Siedlung;Landsberg am Lech;4.220
Vachendorf;Siedlung;Traunstein;1.170
Vagen;Siedlung;Rosenheim;1.720
Vaterstetten;Siedlung;Ebersberg;17.800
Veitlahm;Siedlung;Kulmbach;500
Veitsaurach;Siedlung;Ansbach;530
Veitsbronn;Siedlung;Fürth;5.280
Veitshöchheim;Siedlung;Würzburg;9.590
Velburg;Siedlung;Neumarkt i.d. OPf.;2.000
Velden;Siedlung;Landshut;3.730
Velden;Siedlung;Nürnberger Land;1.330
Viecht;Siedlung;Landshut;1.180
Viechtach;Siedlung;Regen;5.970
Viehhausen;Siedlung;Regensburg;1.420
Viereth;Siedlung;Bamberg;1.690
Vierkirchen;Siedlung;Dachau;3.290
Villenbach;Siedlung;Dillingen a.d. Donau;520
Vilsbiburg;Siedlung;Landshut;7.750
Vilseck;Siedlung;Amberg-Sulzbach;3.520
Vilsheim;Siedlung;Landshut;1.030
Vilshofen;Siedlung;Amberg-Sulzbach;780
Vilshofen an der Donau;Siedlung;Passau;7.740
Virchow-Siedlung;Siedlung;Augsburg;1.240
Vogtareuth;Siedlung;Rosenheim;1.160
Vohburg a.d. Donau;Siedlung;Pfaffenhofen a.d. Ilm;4.550
Vohenstrauß;Siedlung;Neustadt a.d. Waldnaab;5.000
Vöhringen;Siedlung;Neu-Ulm;9.400
Volkach;Siedlung;Kitzingen;4.730
Volkers;Siedlung;Bad Kissingen;560
Volkersbrunn;Siedlung;Miltenberg;520
Volkratshofen;Siedlung;Memmingen;920
Vorderfischen;Siedlung;Weilheim-Schongau;680
Vorderhindelang;Siedlung;Oberallgäu;890
Vornbach;Siedlung;Passau;690
Vorra;Siedlung;Nürnberger Land;910
Waakirchen;Siedlung;Miesbach;1.160
Waal;Siedlung;Ostallgäu;1.450
Wachendorf;Siedlung;Fürth;2.800
Wachenroth;Siedlung;Erlangen-Höchstadt;1.200
Wackersdorf;Siedlung;Schwandorf;3.630
Waffenbrunn;Siedlung;Cham;840
Waging a. See;Siedlung;Traunstein;3.360
Waidhaus;Siedlung;Neustadt a.d. Waldnaab;1.430
Waidhofen;Siedlung;Neuburg-Schrobenhausen;1.440
Waigolshausen;Siedlung;Schweinfurt;1.500
Waischenfeld;Siedlung;Bayreuth;1.130
Walchsing;Siedlung;Passau;620
Wald;Siedlung;Cham;1.380
Wald;Siedlung;Ostallgäu;660
Wald an der Alz;Siedlung;Altötting;1.470
Waldaschaff;Siedlung;Aschaffenburg;3.900
Waldberg;Siedlung;Rhön-Grabfeld;550
Waldberg;Siedlung;Augsburg;570
Waldbrunn;Siedlung;Würzburg;2.600
Waldbüttelbrunn;Siedlung;Würzburg;4.050
Waldeck;Siedlung;Tirschenreuth;500
Walderbach;Siedlung;Cham;980
Waldershof;Siedlung;Tirschenreuth;3.040
Waldetzenberg;Siedlung;Regensburg;940
Waldfenster;Siedlung;Bad Kissingen;750
Waldkirchen;Siedlung;Freyung-Grafenau;4.610
Waldkraiburg;Siedlung;Mühldorf a. Inn;19.400
Waldmünchen;Siedlung;Cham;3.240
Waldsachsen;Siedlung;Coburg;860
Waldsassen;Siedlung;Tirschenreuth;5.720
Waldstetten;Siedlung;Günzburg;1.130
Waldthurn;Siedlung;Neustadt a.d. Waldnaab;1.310
Walkertshofen;Siedlung;Augsburg;960
Walkertshofen;Siedlung;Kelheim;520
Wallenfels;Siedlung;Kronach;2.170
Wallenhausen;Siedlung;Neu-Ulm;500
Wallerfing;Siedlung;Deggendorf;520
Wallersdorf;Siedlung;Dingolfing-Landau;4.090
Wallerstein;Siedlung;Donau-Ries;2.000
Walleshausen;Siedlung;Landsberg am Lech;1.110
Wallgau;Siedlung;Garmisch-Partenkirchen;1.350
Walpertskirchen;Siedlung;Erding;1.490
Walsdorf;Siedlung;Bamberg;2.230
Waltenhofen;Siedlung;Oberallgäu;2.400
Wang;Siedlung;Freising;600
Wangen;Siedlung;Starnberg;580
Warmensteinach;Siedlung;Bayreuth;1.510
Warmisried;Siedlung;Unterallgäu;520
Warngau;Siedlung;Miesbach;1.580
Wartenberg;Siedlung;Erding;4.170
Wasserburg a. Inn;Siedlung;Rosenheim;6.480
Wasserburg (Bodensee);Siedlung;Lindau (Bodensee);2.630
Wasserer Moos;Siedlung;Berchtesgadener Land;750
Wasserlos;Siedlung;Aschaffenburg;2.580
Wasserlosen;Siedlung;Schweinfurt;820
Wassermungenau;Siedlung;Roth;1.120
Wassertrüdingen;Siedlung;Ansbach;4.170
Wattenweiler;Siedlung;Günzburg;540
Wechingen;Siedlung;Donau-Ries;650
Wegfurt;Siedlung;Rhön-Grabfeld;580
Wegscheid;Siedlung;Passau;1.460
Wegscheid;Siedlung;Bad Tölz-Wolfratshausen;950
Wehringen;Siedlung;Augsburg;2.800
Weibersbrunn;Siedlung;Aschaffenburg;1.960
Weichendorf;Siedlung;Bamberg;620
Weichering;Siedlung;Neuburg-Schrobenhausen;1.220
Weichs;Siedlung;Dachau;1.910
Weidach;Siedlung;Coburg;1.770
Weidenbach;Siedlung;Ansbach;1.560
Weidenberg;Siedlung;Bayreuth;3.050
Weiden i.d. OPf.;Siedlung;Weiden i.d. OPf.;39.400
Weidhausen b. Coburg;Siedlung;Coburg;2.430
Weiding;Siedlung;Cham;1.000
Weigenheim;Siedlung;Neustadt a.d. Aisch-Bad Windsheim;560
Weihenzell;Siedlung;Ansbach;1.650
Weiher;Siedlung;Erlangen-Höchstadt;800
Weiherhammer;Siedlung;Neustadt a.d. Waldnaab;2.600
Weiherhof;Siedlung;Fürth;3.760
Weihern;Siedlung;Schwandorf;520
Weihmichl;Siedlung;Landshut;800
Weil;Siedlung;Landsberg am Lech;1.270
Weilach - Sattelberg;Siedlung;Neuburg-Schrobenhausen;840
Weilbach;Siedlung;Miltenberg;1.750
Weiler im Allgäu - Bremenried;Siedlung;Lindau (Bodensee);2.950
Weilersbach;Siedlung;Forchheim;1.830
Weilheim i. OB;Siedlung;Weilheim-Schongau;19.700
Weiltingen;Siedlung;Ansbach;830
Weinberg;Siedlung;Ansbach;830
Weingarts;Siedlung;Forchheim;580
Weisbach;Siedlung;Rhön-Grabfeld;500
Weisendorf;Siedlung;Erlangen-Höchstadt;4.160
Weismain;Siedlung;Lichtenfels;2.480
Weißbach;Siedlung;Ostallgäu;1.460
Weißbach;Siedlung;Berchtesgadener Land;830
Weißdorf;Siedlung;Hof;820
Weißenbrunn;Siedlung;Kronach;1.220
Weißenbrunn;Siedlung;Nürnberger Land;800
Weißenburg i. Bay.;Siedlung;Weißenburg-Gunzenhausen;13.500
Weißenfeld;Siedlung;Ebersberg;560
Weißenhorn;Siedlung;Neu-Ulm;9.440
Weißenohe;Siedlung;Forchheim;1.100
Weißensberg;Siedlung;Lindau (Bodensee);2.200
Weißenstadt;Siedlung;Wunsiedel i. Fichtelgebirge;2.390
Weiterndorf;Siedlung;Ansbach;570
Weitnau;Siedlung;Oberallgäu;1.290
Weitramsdorf;Siedlung;Coburg;1.740
Weixerau;Siedlung;Landshut;1.100
Welden;Siedlung;Augsburg;2.890
Wellheim;Siedlung;Eichstätt;1.030
Wemding;Siedlung;Donau-Ries;4.960
Wendelstein;Siedlung;Roth;7.190
Weng;Siedlung;Landshut;1.000
Wenighösbach;Siedlung;Aschaffenburg;910
Wenigumstadt;Siedlung;Aschaffenburg;2.040
Wenzenbach;Siedlung;Regensburg;3.750
Wernberg-Köblitz;Siedlung;Schwandorf;2.390
Werneck;Siedlung;Schweinfurt;3.480
Wernfeld - Adelsberg;Siedlung;Main-Spessart;1.950
Wertach;Siedlung;Oberallgäu;1.860
Wertingen;Siedlung;Dillingen a.d. Donau;6.600
Wessiszell;Siedlung;Aichach-Friedberg;580
Weßling;Siedlung;Starnberg;4.190
Wessobrunn;Siedlung;Weilheim-Schongau;740
Westendorf;Siedlung;Augsburg;1.480
Westendorf;Siedlung;Ostallgäu;960
Westenhausen;Siedlung;Pfaffenhofen a.d. Ilm;510
Westerheim;Siedlung;Unterallgäu;1.320
Westerngrund (Huckelheim - Oberwestern - Unterwestern);Siedlung;Aschaffenburg;1.900
Westheim;Siedlung;Bad Kissingen;730
Westheim bei Haßfurt;Siedlung;Haßberge;820
Wettelsheim;Siedlung;Weißenburg-Gunzenhausen;1.410
Wettenhausen;Siedlung;Günzburg;620
Wetterfeld;Siedlung;Cham;520
Wettringen;Siedlung;Ansbach;610
Wettstetten;Siedlung;Eichstätt;4.460
Weyarn;Siedlung;Miesbach;1.150
Weyer;Siedlung;Schweinfurt;610
Wicklesgreuth;Siedlung;Ansbach;870
Wiedenzhausen;Siedlung;Dachau;900
Wiedergeltingen;Siedlung;Unterallgäu;1.350
Wielenbach;Siedlung;Weilheim-Schongau;1.720
Wiesau;Siedlung;Tirschenreuth;3.170
Wiesen;Siedlung;Aschaffenburg;1.050
Wiesenbronn;Siedlung;Kitzingen;960
Wiesenfeld;Siedlung;Main-Spessart;1.110
Wiesenfeld bei Coburg;Siedlung;Coburg;750
Wiesenfelden;Siedlung;Straubing-Bogen;830
Wiesent;Siedlung;Regensburg;1.840
Wiesenthau;Siedlung;Forchheim;1.130
Wiesentheid;Siedlung;Kitzingen;3.400
Wieseth;Siedlung;Ansbach;750
Wiesthal;Siedlung;Main-Spessart;1.030
Wifling;Siedlung;Erding;570
Wiggensbach;Siedlung;Oberallgäu;2.400
Wilburgstetten;Siedlung;Ansbach;1.160
Wildenberg;Siedlung;Kelheim;1.040
Wildenheid;Siedlung;Coburg;2.120
Wildenranna;Siedlung;Passau;690
Wildenreuth;Siedlung;Tirschenreuth;560
Wildensorg;Siedlung;Bamberg Stadt;750
Wildflecken;Siedlung;Bad Kissingen;1.650
Wildpoldsried;Siedlung;Oberallgäu;1.860
Wildsteig;Siedlung;Weilheim-Schongau;720
Wilhelmsdorf;Siedlung;Neustadt a.d. Aisch-Bad Windsheim;1.260
Wilhelmsthal;Siedlung;Kronach;1.020
Wilhermsdorf;Siedlung;Fürth;3.940
Willanzheim;Siedlung;Kitzingen;780
Willersdorf;Siedlung;Forchheim;570
Willmering;Siedlung;Cham;1.380
Wilting;Siedlung;Cham;880
Wimmelbach;Siedlung;Forchheim;760
Wimpasing - Ammerland;Siedlung;Bad Tölz-Wolfratshausen;750
Windach;Siedlung;Landsberg am Lech;2.540
Windberg;Siedlung;Straubing-Bogen;590
Winden am Aign;Siedlung;Pfaffenhofen a.d. Ilm;750
Windheim;Siedlung;Kronach;900
Windischbergerdorf;Siedlung;Cham;1.110
Windischeschenbach;Siedlung;Neustadt a.d. Waldnaab;4.520
Windorf;Siedlung;Passau;1.020
Windsbach;Siedlung;Ansbach;3.790
Windshausen;Siedlung;Rhön-Grabfeld;630
Winhöring;Siedlung;Altötting;2.470
Winkelhaid;Siedlung;Nürnberger Land;3.710
Winkl;Siedlung;Berchtesgadener Land;900
Winkl bei Grabenstätt;Siedlung;Traunstein;770
Winterhausen;Siedlung;Würzburg;1.460
Winterrieden;Siedlung;Unterallgäu;880
Wintersdorf - Weinzierlein;Siedlung;Fürth;2.650
Winzer;Siedlung;Deggendorf;2.360
Wipfeld;Siedlung;Schweinfurt;1.030
Wirsberg;Siedlung;Kulmbach;1.500
Wittelshofen;Siedlung;Ansbach;580
Wittislingen;Siedlung;Dillingen a.d. Donau;1.870
Witzighausen;Siedlung;Neu-Ulm;1.110
Witzmannsberg - Eicha;Siedlung;Coburg;1.400
Woffenbach;Siedlung;Neumarkt i.d. OPf.;4.160
Wohmbrechts;Siedlung;Lindau (Bodensee);500
Wölbattendorf;Siedlung;Hof Stadt;710
Wolfersdorf;Siedlung;Freising;1.060
Wolferstadt;Siedlung;Donau-Ries;850
Wolfertschwenden;Siedlung;Unterallgäu;1.330
Wolframs-Eschenbach;Siedlung;Ansbach;2.420
Wolfratshausen;Siedlung;Bad Tölz-Wolfratshausen;17.000
Wolfring;Siedlung;Schwandorf;600
Wolfsbach;Siedlung;Bayreuth Stadt;670
Wolfsegg;Siedlung;Regensburg;1.120
Wolkersdorf;Siedlung;Schwabach;4.270
Wollbach;Siedlung;Rhön-Grabfeld;1.300
Wollbach;Siedlung;Augsburg;670
Wollomoos;Siedlung;Dachau;630
Wolnzach;Siedlung;Pfaffenhofen a.d. Ilm;6.840
Wonfurt;Siedlung;Haßberge;1.160
Woringen;Siedlung;Unterallgäu;1.650
Workerszell;Siedlung;Eichstätt;830
Wörleschwang;Siedlung;Augsburg;670
Wörnitz;Siedlung;Ansbach;880
Wörnsmühl;Siedlung;Miesbach;660
Wortelstetten;Siedlung;Dillingen a.d. Donau;630
Wörth;Siedlung;Erding;1.030
Wörth a.d. Donau;Siedlung;Regensburg;3.100
Wörth a.d. Isar;Siedlung;Landshut;2.430
Wörth a. Main;Siedlung;Miltenberg;4.710
Wörthsee;Siedlung;Starnberg;4.680
Worzeldorf;Siedlung;Nürnberg;1.520
Wülfershausen a.d. Saale;Siedlung;Rhön-Grabfeld;1.150
Wulfertshausen;Siedlung;Aichach-Friedberg;2.130
Wülflingen;Siedlung;Haßberge;840
Wunsiedel;Siedlung;Wunsiedel i. Fichtelgebirge;6.690
Würding;Siedlung;Passau;1.200
Wurmannsquick;Siedlung;Rottal-Inn;1.540
Würzburg;Siedlung;Würzburg Stadt;120.200
Wüstenselbitz;Siedlung;Hof;700
Zahling;Siedlung;Aichach-Friedberg;540
Zaisering;Siedlung;Rosenheim;520
Zaisertshofen;Siedlung;Unterallgäu;980
Zandt;Siedlung;Cham;820
Zandt;Siedlung;Eichstätt;750
Zangberg;Siedlung;Mühldorf a. Inn;920
Zapfendorf;Siedlung;Bamberg;2.790
Zedtwitz;Siedlung;Hof;910
Zeegendorf;Siedlung;Bamberg;540
Zeil a. Main;Siedlung;Haßberge;4.810
Zeilarn;Siedlung;Rottal-Inn;590
Zeilitzheim;Siedlung;Schweinfurt;680
Zeitlarn;Siedlung;Regensburg;3.100
Zeitlofs;Siedlung;Bad Kissingen;550
Zell;Siedlung;Cham;500
Zell;Siedlung;Traunstein;630
Zell;Siedlung;Schweinfurt;630
Zell;Siedlung;Unterallgäu;710
Zell a. Main;Siedlung;Würzburg;4.280
Zell am Ebersberg;Siedlung;Haßberge;760
Zellerberg;Siedlung;Ostallgäu;770
Zell im Fichtelgebirge;Siedlung;Hof;1.520
Zellingen;Siedlung;Main-Spessart;3.760
Zeuzleben;Siedlung;Schweinfurt;890
Zeyern;Siedlung;Kronach;580
Ziegelhütte;Siedlung;Neustadt a.d. Waldnaab;510
Ziemetshausen;Siedlung;Günzburg;1.670
Ziertheim;Siedlung;Dillingen a.d. Donau;520
Zifling;Siedlung;Cham;550
Zirgesheim;Siedlung;Donau-Ries;770
Zirndorf;Siedlung;Fürth;16.400
Zolling;Siedlung;Freising;2.270
Zorneding;Siedlung;Ebersberg;8.270
Zöschingen;Siedlung;Dillingen a.d. Donau;750
Zusamaltheim;Siedlung;Dillingen a.d. Donau;890
Zusamzell;Siedlung;Augsburg;580
Zusmarshausen;Siedlung;Augsburg;2.750
Zwiesel;Siedlung;Regen;7.700
